id;accession_number;artist;artistRole;artistId;title;dateText;medium;creditLine;year;acquisitionYear;dimensions;width;height;depth;units;inscription;thumbnailCopyright;thumbnailUrl;url
60675;D33504;Turner, Joseph Mallord William;artist;558;Mont Pilatus: Sunset;1841;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1841;1856;support: 229 x 293 mm;229;293;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/634042e4165f5c5f9a1d11c0eb9a34cd;http://www.tate.org.uk/art/artworks/turner-mont-pilatus-sunset-d33504
9289;T04938;Marden, Brice;artist;1578;I;1986;Watercolour on paper;Purchased 1987;1986;1987;support: 470 x 1005 mm frame: 619 x 1152 x 39 mm;470;1005;;mm;date inscribed;© ARS, NY and DACS, London 2014;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/464e2f088493e95a9bdc6f29124c074d;http://www.tate.org.uk/art/artworks/marden-i-t04938
52663;D25326;Turner, Joseph Mallord William;artist;558;Ship at Sea;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 245 x 216 mm;245;216;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c54507874daed45fcdbac2ee9e5cb3a5;http://www.tate.org.uk/art/artworks/turner-ship-at-sea-d25326
2778;T00572;Cooper, Austin;artist;939;Abstraction 199/62;1951–62;Watercolour and paper on board;Presented by the Calouste Gulbenkian Foundation 1963;1951;1963;unconfirmed: 419 x 483 mm;419;483;;mm;date inscribed;© The estate of Austin Cooper;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6e4f835e919c77148eacc5d1f936290e;http://www.tate.org.uk/art/artworks/cooper-abstraction-19962-t00572
43445;D16089;Turner, Joseph Mallord William;artist;558;The Castel dell’Ovo, Naples, Early Morning, with Capri in the Distance;1819;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 256 x 405 mm;256;405;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4432cdda38a840600fbcb8c429146ae0;http://www.tate.org.uk/art/artworks/turner-the-castel-dellovo-naples-early-morning-with-capri-in-the-distance-d16089
69531;A01401;Jones, George;artist;300;[title not known];date not known;Ink, graphite, watercolour and gouache on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2c20c1822e0a8e49fc6fa50db5d4e2f9;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01401
28526;D01115;Turner, Joseph Mallord William;artist;558;?View towards Snowdon from above Traeth Bach, with Moel Hebog and Aberglaslyn;1799–1800;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1799;1856;support: 670 x 850 mm;670;850;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/33aaae6e9ac7ae1e141fcb47fd8544bf;http://www.tate.org.uk/art/artworks/turner-view-towards-snowdon-from-above-traeth-bach-with-moel-hebog-and-aberglaslyn-d01115
54925;D27598;Turner, Joseph Mallord William;artist;558;Preparatory Study for a Vignette;c.1842;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1842;1856;support: 190 x 263 mm;190;263;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/794b084803cab9a513263523936fa1a6;http://www.tate.org.uk/art/artworks/turner-preparatory-study-for-a-vignette-d27598
52048;D24711;Turner, Joseph Mallord William;artist;558;Namur from the Fields;c.1839;Gouache, pen and ink and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1839;1856;support: 141 x 192 mm;141;192;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4f5cd149183ef73959ea99a55f29ac05;http://www.tate.org.uk/art/artworks/turner-namur-from-the-fields-d24711
60697;D33526;Turner, Joseph Mallord William;artist;558;Funeral at Lausanne;1841;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1841;1856;support: 235 x 337 mm;235;337;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/be7da549322f2f316ec447b23d347729;http://www.tate.org.uk/art/artworks/turner-funeral-at-lausanne-d33526
62363;D35235;Turner, Joseph Mallord William;artist;558;Heidelberg from the South;1844;Graphite, watercolour and pen on paper;Accepted by the nation as part of the Turner Bequest 1856;1844;1856;support: 228 x 327 mm;228;327;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/77d66d7b330d3e8121688eff79e7ebfb;http://www.tate.org.uk/art/artworks/turner-heidelberg-from-the-south-d35235
5710;T00735;Gross, Anthony;artist;1222;Foothills;1964;Ink and watercolour on paper;Purchased 1965;1964;1965;support: 505 x 403 mm;505;403;;mm;;© The estate of Anthony Gross;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/58af765b3600baa11fcc7ec01107441b;http://www.tate.org.uk/art/artworks/gross-foothills-t00735
15700;T01023;Varley, Cornelius;artist;568;View near St Albans;1804;Watercolour on paper;Presented by the Art Fund (Herbert Powell Bequest) 1967;1804;1967;support: 241 x 349 mm;241;349;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/06061255b91d0e96a07ee084bfb12c64;http://www.tate.org.uk/art/artworks/varley-view-near-st-albans-t01023
22984;T08168;Haughton, Matthew;artist;2503;A Dance. Verso: Sketch;date not known;Ink, watercolour and graphite on paper. Verso: graphite on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1996;support: 148 x 391 mm;148;391;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d67c8a2f9ac8221a0b40154ee0fb6706;http://www.tate.org.uk/art/artworks/haughton-a-dance-verso-sketch-t08168
25192;T10814;British (?) School;artist;2638;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 168 x 228 mm;168;228;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8006a40607f5e88a14c51c489eb45e0f;http://www.tate.org.uk/art/artworks/british-school-title-not-known-t10814
24690;T10854;Flaxman, John;artist;186;[title not known];date not known;Graphite, pen and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 198 x 156 mm;198;156;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/00ce125561ab25e67225e283c37faea0;http://www.tate.org.uk/art/artworks/flaxman-title-not-known-t10854
62129;D34979;Turner, Joseph Mallord William;artist;558;The Rockets;1844;Watercolour and graphite on paper;Accepted by the nation as part of the Turner Bequest 1856;1844;1856;support: 228 x 325 mm;228;325;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/307276177090952d94baf3cf5d48cd4c;http://www.tate.org.uk/art/artworks/turner-the-rockets-d34979
22805;T09484;De Wint, Peter;school of;148;View of Cromer;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 252 x 354 mm;252;354;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/755c91089d513f29bfb1c252d44cec3c;http://www.tate.org.uk/art/artworks/de-wint-view-of-cromer-t09484
22307;T09732;Beaumont, Sir George Howland, Bt;artist;29;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 119 x 168 mm;119;168;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/58a06bb19e8b38091b167c9a0e3e98db;http://www.tate.org.uk/art/artworks/beaumont-title-not-known-t09732
22393;T10136;Chantrey, Sir Francis Legatt;artist;90;Lichfield Cathedral, the Interior from the Organ;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 225 x 137 mm;225;137;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e5798328329fbfc0722ebc6ff859b669;http://www.tate.org.uk/art/artworks/chantrey-lichfield-cathedral-the-interior-from-the-organ-t10136
59361;D32144;Turner, Joseph Mallord William;artist;558;The Rialto, from the Albergo Leon Bianco, after a Drawing by James Hakewill;c.1818;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1818;1856;support: 182 x 266 mm;182;266;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1352a42575528b865e68cdb4d7535c6b;http://www.tate.org.uk/art/artworks/turner-the-rialto-from-the-albergo-leon-bianco-after-a-drawing-by-james-hakewill-d32144
24159;T08465;Cristall, Joshua;artist;123;[title not known];date not known;Graphite and watercolour on paper. Verso: graphite on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 116 x 180 mm;116;180;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/86232455faf4c0d3e51f3058b183a526;http://www.tate.org.uk/art/artworks/cristall-title-not-known-t08465
22278;T08090;Barlow, Francis;artist;20;Grebe and Gannets;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1996;support: 137 x 199 mm;137;199;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ed1780bacff396d2434e56f74db5d985;http://www.tate.org.uk/art/artworks/barlow-grebe-and-gannets-t08090
1305;T03857;Bonington, Richard Parkes;artist;41;A Scene on the French Coast;c.1825;Watercolour and graphite on paper;Purchased 1984;1825;1984;support: 213 x 342 mm;213;342;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/030628dd5970b32652c09a94375c81d8;http://www.tate.org.uk/art/artworks/bonington-a-scene-on-the-french-coast-t03857
25100;T10717;Percy, Lady Susan Elizabeth;artist;2523;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 191 x 124 mm;191;124;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f0dc3eb10eb1f31b2ce494ebd17dd1fe;http://www.tate.org.uk/art/artworks/percy-title-not-known-t10717
56139;D28823;Turner, Joseph Mallord William;artist;558;A Curtained Bed, with a Naked Woman Reaching over her Head;c.1834–6;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1834;1856;support: 77 x 101 mm;77;101;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6a540dc61751a98bd0320cd4ebacbbbc;http://www.tate.org.uk/art/artworks/turner-a-curtained-bed-with-a-naked-woman-reaching-over-her-head-d28823
56232;D28960;Turner, Joseph Mallord William;artist;558;Burg Hals and the Ilz from the Hillside;1840;Graphite, watercolour and gouache on paper;Accepted by the nation as part of the Turner Bequest 1856;1840;1856;support: 142 x 191 mm;142;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1ecc34cc81f53816d2dcba07efb07603;http://www.tate.org.uk/art/artworks/turner-burg-hals-and-the-ilz-from-the-hillside-d28960
56279;D29007;Turner, Joseph Mallord William;artist;558;Landscape, with Castle and Trees;c.1834;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1834;1856;support: 107 x 202 mm;107;202;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/90866cc568e754558011e971e12c28c4;http://www.tate.org.uk/art/artworks/turner-landscape-with-castle-and-trees-d29007
64076;D40315;Turner, Joseph Mallord William;artist;558;Vignette Study for ‘Corinth, from the Acropolis’ for Byron’s ‘Life and Works’;c.1830;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 256 x 323 mm;256;323;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3eeb8140021686a39fb44edd87bdc951;http://www.tate.org.uk/art/artworks/turner-vignette-study-for-corinth-from-the-acropolis-for-byrons-life-and-works-d40315
7513;A00483;Jones, George;artist;300;[title not known];date not known;Ink and watercolour on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/dfd8c19d44cbaa3ce1744941fc972154;http://www.tate.org.uk/art/artworks/jones-title-not-known-a00483
69756;A01626;Jones, George;artist;300;[title not known];date not known;Ink and watercolour on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2d34f1078c6702a437d1783e9d8e975f;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01626
44385;D17029;Turner, Joseph Mallord William;artist;558;Lecture Diagram 15: The Terminology of Perspective of Dr Brook Taylor;c.1810;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1810;1856;support: 677 x 1015 mm;677;1015;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/77e2e69bfc805b1d24f2d076c3c7d098;http://www.tate.org.uk/art/artworks/turner-lecture-diagram-15-the-terminology-of-perspective-of-dr-brook-taylor-d17029
22875;T10836;Flaxman, John;artist;186;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 197 x 157 mm;197;157;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/84caaad5edf870921d9658473f74e9b6;http://www.tate.org.uk/art/artworks/flaxman-title-not-known-t10836
22845;T09372;Etty, William;artist;172;Titania;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 323 x 399 mm;323;399;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/84dcedd8d052604b8a2c16995cec89ca;http://www.tate.org.uk/art/artworks/etty-titania-t09372
23386;T09355;Pocock, Nicholas;artist;427;Cascade above Pont-y-Pandy;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 263 x 190 mm;263;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a8f042a42dd5b81facab6408775cd07f;http://www.tate.org.uk/art/artworks/pocock-cascade-above-pont-y-pandy-t09355
69390;A01260;Jones, George;artist;300;[title not known];date not known;Watercolour, graphite and ink on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e9c7d0c6d005b42c7ddc78e182eafdc9;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01260
35572;D08183;Turner, Joseph Mallord William;artist;558;The ‘Victory’ Coming up the Channel with the Body of Nelson;c.1807–19;Graphite and watercolour on paper;Bequeathed by Henry Vaughan 1900;1807;1856;support: 200 x 285 mm;200;285;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/01979c03fbe2dc3bd8650d27bc944e94;http://www.tate.org.uk/art/artworks/turner-the-victory-coming-up-the-channel-with-the-body-of-nelson-d08183
25054;T10672;British (?) School;artist;2638;Blenheim Park;1773;Ink and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1773;1997;support: 204 x 157 mm;204;157;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b37d213a0f5d369f595ac56b20d4169e;http://www.tate.org.uk/art/artworks/british-school-blenheim-park-t10672
